"major","course","dept","division","course_tier","n_took","n_total_grads","pct_took","typical_semester","earliest_semester","latest_semester","mean_grade"
"ACM","SMT 100","SMT","STEM","rare","1","25","0.04","7","7","7","3.7"
"ACM","SPA 148","SPA","Human","rare","1","25","0.04","7","7","7","4"
"ACM","THE 288","THE","Arts","rare","1","25","0.04","7","7","7","NA"
"ACM","BUS 472","BUS","PreProf","rare","2","25","0.08","7.5","7","8","4"
"ACM","BUS 341","BUS","PreProf","elective","7","25","0.28","8","6","8","3.883"
"ACM","ACC 313","ACC","PreProf","rare","3","25","0.12","8","4","8","3.767"
"ACM","ACC 472","ACC","PreProf","rare","3","25","0.12","8","2","8","2.85"
"ACM","EDU 105","EDU","PreProf","rare","3","25","0.12","8","3","8","3.567"
"ACM","CFP 402","CFP","PreProf","rare","1","25","0.04","8","8","8","4"
"ACM","ECO 247","ECO","SocSci","rare","1","25","0.04","8","8","8","3"
"ACM","FLM 200","FLM","Arts","rare","1","25","0.04","8","8","8","3.3"
"ACM","FLM 200L","FLM","Arts","rare","1","25","0.04","8","8","8","NA"
"ACM","HIS 246","HIS","SocSci","rare","1","25","0.04","8","8","8","0"
"ACM","KIN 104","KIN","PreProf","rare","1","25","0.04","8","8","8","4"
"ACM","MU 100","MU","Arts","rare","1","25","0.04","8","8","8","NA"
"ACM","PSY 215","PSY","SocSci","rare","1","25","0.04","8","8","8","2.7"
"ACM","PSY 355","PSY","SocSci","rare","1","25","0.04","8","8","8","3"
"ACM","PSY 355L","PSY","SocSci","rare","1","25","0.04","8","8","8","3"
"ACM","REL 101","REL","Human","rare","1","25","0.04","8","8","8","3.7"
"ACM","SKD 130","SKD","Other","rare","1","25","0.04","8","8","8","4"
"ACM","SPA 349","SPA","Human","rare","1","25","0.04","8","8","8","4"
"ACM","FLM 225","FLM","Arts","rare","1","25","0.04","9","9","9","1"
"ACM","FLM 225L","FLM","Arts","rare","1","25","0.04","9","9","9","NA"
"ACM","PHL 240","PHL","Human","rare","1","25","0.04","9","9","9","NA"
"ACM","PHY 121","PHY","NatSci","rare","1","25","0.04","10","10","10","1"
"ACP","FS 110","FS","Other","core","26","32","0.812","1","1","1","3.638"
"ACP","ACC 171","ACC","PreProf","common","21","32","0.656","1","1","4","3.748"
"ACP","BUS 205","BUS","PreProf","elective","11","32","0.344","1","1","2","3.909"
"ACP","POL 108","POL","SocSci","elective","10","32","0.312","1","1","4","3.43"
"ACP","PSY 100","PSY","SocSci","elective","5","32","0.156","1","1","2","3.46"
"ACP","PSY 115","PSY","SocSci","elective","5","32","0.156","1","1","2","3.6"
"ACP","MUA 100","MUA","Arts","rare","2","32","0.062","1","1","1","4"
"ACP","ART 165","ART","Arts","rare","1","32","0.031","1","1","1","4"
"ACP","BIO 140","BIO","NatSci","rare","1","32","0.031","1","1","1","3.7"
"ACP","BIO 145","BIO","NatSci","rare","1","32","0.031","1","1","1","2.7"
"ACP","BUS 140","BUS","PreProf","rare","1","32","0.031","1","1","1","3.3"
"ACP","CFP 104","CFP","PreProf","rare","1","32","0.031","1","1","1","NA"
"ACP","CHM 101","CHM","NatSci","rare","1","32","0.031","1","1","1","2.7"
"ACP","CHM 101L","CHM","NatSci","rare","1","32","0.031","1","1","1","NA"
"ACP","CHM 103","CHM","NatSci","rare","1","32","0.031","1","1","1","3"
"ACP","CHM 103L","CHM","NatSci","rare","1","32","0.031","1","1","1","NA"
"ACP","ENG 208","ENG","Human","rare","1","32","0.031","1","1","1","3.3"
"ACP","MUA 083","MUA","Arts","rare","1","32","0.031","1","1","1","4"
"ACP","MUA 103","MUA","Arts","rare","1","32","0.031","1","1","1","4"
"ACP","MUA 104","MUA","Arts","rare","1","32","0.031","1","1","1","4"
"ACP","PHY 185","PHY","NatSci","rare","1","32","0.031","1","1","1","1.3"
"ACP","PHY 185L","PHY","NatSci","rare","1","32","0.031","1","1","1","NA"
"ACP","SPA 135","SPA","Human","rare","1","32","0.031","1","1","1","4"
"ACP","THE 130","THE","Arts","rare","1","32","0.031","1","1","1","4"
"ACP","ECO 205","ECO","SocSci","elective","10","32","0.312","1.5","1","3","3.81"
"ACP","CRW 115","CRW","Human","rare","2","32","0.062","1.5","1","2","3.85"
"ACP","GS 107","GS","NatSci","rare","2","32","0.062","1.5","1","2","3.15"
"ACP","SCJ 101","SCJ","SocSci","rare","2","32","0.062","1.5","1","2","3.85"
"ACP","SPA 215","SPA","Human","rare","2","32","0.062","1.5","1","2","3.85"
"ACP","ACC 215","ACC","PreProf","common","21","32","0.656","2","2","5","3.555"
"ACP","ECO 175","ECO","SocSci","common","21","32","0.656","2","1","4","3.476"
"ACP","BUS 190","BUS","PreProf","common","20","32","0.625","2","1","7","3.785"
"ACP","BUS 215","BUS","PreProf","elective","11","32","0.344","2","2","3","3.818"
"ACP","BUS 240","BUS","PreProf","elective","10","32","0.312","2","1","3","3.93"
"ACP","CS 125","CS","STEM","elective","9","32","0.281","2","1","7","3.389"
"ACP","MTH 135","MTH","STEM","elective","7","32","0.219","2","1","3","2.829"
"ACP","THE 100","THE","Arts","elective","6","32","0.188","2","2","9","4"
"ACP","SPA 225","SPA","Human","elective","5","32","0.156","2","1","3","3.85"
"ACP","BIO 155","BIO","NatSci","rare","3","32","0.094","2","2","2","3.9"
"ACP","KIN 104","KIN","PreProf","rare","3","32","0.094","2","2","8","4"
"ACP","BIO 150","BIO","NatSci","rare","2","32","0.062","2","2","2","3.5"
"ACP","COM 161","COM","SocSci","rare","2","32","0.062","2","1","3","3.5"
"ACP","HON 205","HON","Other","rare","2","32","0.062","2","2","2","3.85"
"ACP","PE 060","PE","Other","rare","2","32","0.062","2","2","2","3.7"
"ACP","SPA 315","SPA","Human","rare","2","32","0.062","2","1","3","3.85"
"ACP","CFP 205","CFP","PreProf","rare","1","32","0.031","2","2","2","4"
"ACP","CHM 102","CHM","NatSci","rare","1","32","0.031","2","2","2","1"
"ACP","CHM 102L","CHM","NatSci","rare","1","32","0.031","2","2","2","NA"
"ACP","CRW 105","CRW","Human","rare","1","32","0.031","2","2","2","4"
"ACP","EDU 187","EDU","PreProf","rare","1","32","0.031","2","2","2","3.7"
"ACP","EDU 387","EDU","PreProf","rare","1","32","0.031","2","2","2","NA"
"ACP","ENG 116","ENG","Human","rare","1","32","0.031","2","2","2","3.7"
"ACP","JPN 125","JPN","Human","rare","1","32","0.031","2","2","2","4"
"ACP","MTH 145","MTH","STEM","rare","1","32","0.031","2","2","2","0"
"ACP","PE 050","PE","Other","rare","1","32","0.031","2","2","2","4"
"ACP","PE 105","PE","Other","rare","1","32","0.031","2","2","2","4"
"ACP","PHL 115","PHL","Human","rare","1","32","0.031","2","2","2","3.7"
"ACP","PHY 195","PHY","NatSci","rare","1","32","0.031","2","2","2","NA"
"ACP","PHY 195L","PHY","NatSci","rare","1","32","0.031","2","2","2","NA"
"ACP","POL 115","POL","SocSci","rare","1","32","0.031","2","2","2","4"
"ACP","PSY 245","PSY","SocSci","rare","1","32","0.031","2","2","2","3.3"
"ACP","THE 050","THE","Arts","rare","1","32","0.031","2","2","2","4"
"ACP","ENG 107","ENG","Human","rare","2","32","0.062","2.5","2","3","4"
"ACP","REL 115","REL","Human","rare","2","32","0.062","2.5","1","4","3.85"
"ACP","REL 196","REL","Human","rare","2","32","0.062","2.5","1","4","3.2"
"ACP","ECO 215","ECO","SocSci","core","31","32","0.969","3","2","8","3.407"
"ACP","ACC 301","ACC","PreProf","core","26","32","0.812","3","3","5","3.565"
"ACP","SOC 107","SOC","SocSci","common","18","32","0.562","3","1","8","3.293"
"ACP","BUS 250","BUS","PreProf","common","16","32","0.5","3","2","9","3.688"
"ACP","BUS 275","BUS","PreProf","elective","9","32","0.281","3","2","4","3.5"
"ACP","BUS 405","BUS","PreProf","elective","6","32","0.188","3","3","3","3.95"
"ACP","CHM 121","CHM","NatSci","elective","5","32","0.156","3","2","8","3.767"
"ACP","CHM 121L","CHM","NatSci","elective","5","32","0.156","3","2","8","NA"
"ACP","HIS 125","HIS","SocSci","rare","2","32","0.062","3","2","4","4"
"ACP","HON 705","HON","Other","rare","2","32","0.062","3","3","3","3.15"
"ACP","KIN 102","KIN","PreProf","rare","2","32","0.062","3","1","5","4"
"ACP","PSY 235","PSY","SocSci","rare","2","32","0.062","3","2","4","3.35"
"ACP","SPA 325","SPA","Human","rare","2","32","0.062","3","2","4","4"
"ACP","BIO 025","BIO","NatSci","rare","1","32","0.031","3","3","3","4"
"ACP","BUS 445","BUS","PreProf","rare","1","32","0.031","3","3","3","2.7"
"ACP","CFP 301","CFP","PreProf","rare","1","32","0.031","3","3","3","4"
"ACP","CFP 302","CFP","PreProf","rare","1","32","0.031","3","3","3","4"
"ACP","CS 145","CS","STEM","rare","1","32","0.031","3","3","3","0"
"ACP","DS 100","DS","STEM","rare","1","32","0.031","3","3","3","4"
"ACP","ECO 305","ECO","SocSci","rare","1","32","0.031","3","3","3","4"
"ACP","ECO 415","ECO","SocSci","rare","1","32","0.031","3","3","3","3"
"ACP","FLM 225","FLM","Arts","rare","1","32","0.031","3","3","3","3.7"
"ACP","MSA 110","MSA","Other","rare","1","32","0.031","3","3","3","NA"
"ACP","MSA 110L","MSA","Other","rare","1","32","0.031","3","3","3","NA"
"ACP","MSA 210","MSA","Other","rare","1","32","0.031","3","3","3","NA"
"ACP","MU 109","MU","Arts","rare","1","32","0.031","3","3","3","3"
"ACP","MU 109L","MU","Arts","rare","1","32","0.031","3","3","3","NA"
"ACP","MUA 491","MUA","Arts","rare","1","32","0.031","3","3","3","4"
"ACP","POL 350","POL","SocSci","rare","1","32","0.031","3","3","3","3.7"
"ACP","POL 386","POL","SocSci","rare","1","32","0.031","3","3","3","NA"
"ACP","PR 205","PR","SocSci","rare","1","32","0.031","3","3","3","4"
"ACP","REL 105","REL","Human","rare","1","32","0.031","3","3","3","3"
"ACP","REL 108","REL","Human","rare","1","32","0.031","3","3","3","NA"
"ACP","RHE 312","RHE","Human","rare","1","32","0.031","3","3","3","4"
"ACP","SPA 115","SPA","Human","rare","1","32","0.031","3","3","3","3"
"ACP","SPA 339","SPA","Human","rare","1","32","0.031","3","3","3","4"
"ACP","ACC 351","ACC","PreProf","core","26","32","0.812","4","4","6","3.219"
"ACP","ACC 315","ACC","PreProf","core","25","32","0.781","4","4","8","3.3"
"ACP","BUS 125","BUS","PreProf","common","13","32","0.406","4","1","8","3.977"
"ACP","BUS 435","BUS","PreProf","elective","7","32","0.219","4","4","4","3.429"
"ACP","BUS 300","BUS","PreProf","elective","6","32","0.188","4","3","7","3.733"
"ACP","BUS 415","BUS","PreProf","elective","6","32","0.188","4","4","4","3.383"
"ACP","HIS 155","HIS","SocSci","elective","5","32","0.156","4","2","6","2.925"
"ACP","BUS 895","BUS","PreProf","rare","4","32","0.125","4","4","4","NA"
"ACP","HIS 136","HIS","SocSci","rare","3","32","0.094","4","4","7","3.767"
"ACP","BUS 355","BUS","PreProf","rare","2","32","0.062","4","4","4","3.15"
"ACP","COM 151","COM","SocSci","rare","2","32","0.062","4","2","6","4"
"ACP","ECO 345","ECO","SocSci","rare","2","32","0.062","4","3","5","3.35"
"ACP","HIS 256","HIS","SocSci","rare","2","32","0.062","4","1","7","4"
"ACP","JPN 215","JPN","Human","rare","2","32","0.062","4","3","5","4"
"ACP","SPA 349","SPA","Human","rare","2","32","0.062","4","2","6","4"
"ACP","ARH 108","ARH","Arts","rare","1","32","0.031","4","4","4","4"
"ACP","ART 100","ART","Arts","rare","1","32","0.031","4","4","4","NA"
"ACP","ART 125","ART","Arts","rare","1","32","0.031","4","4","4","NA"
"ACP","BUS 111","BUS","PreProf","rare","1","32","0.031","4","4","4","4"
"ACP","BUS 285","BUS","PreProf","rare","1","32","0.031","4","4","4","4"
"ACP","CHM 122","CHM","NatSci","rare","1","32","0.031","4","4","4","NA"
"ACP","CHM 122L","CHM","NatSci","rare","1","32","0.031","4","4","4","NA"
"ACP","CRW 290","CRW","Human","rare","1","32","0.031","4","4","4","NA"
"ACP","CS 135","CS","STEM","rare","1","32","0.031","4","4","4","2.3"
"ACP","ECO 315","ECO","SocSci","rare","1","32","0.031","4","4","4","3"
"ACP","ECO 405","ECO","SocSci","rare","1","32","0.031","4","4","4","2.7"
"ACP","ENG 367","ENG","Human","rare","1","32","0.031","4","4","4","4"
"ACP","HON 735","HON","Other","rare","1","32","0.031","4","4","4","3.3"
"ACP","KIN 205","KIN","PreProf","rare","1","32","0.031","4","4","4","4"
"ACP","PE 175","PE","Other","rare","1","32","0.031","4","4","4","4"
"ACP","PHL 255","PHL","Human","rare","1","32","0.031","4","4","4","3.3"
"ACP","PHY 140","PHY","NatSci","rare","1","32","0.031","4","4","4","NA"
"ACP","PHY 145","PHY","NatSci","rare","1","32","0.031","4","4","4","3.7"
"ACP","PHY 155","PHY","NatSci","rare","1","32","0.031","4","4","4","2"
"ACP","PHY 155L","PHY","NatSci","rare","1","32","0.031","4","4","4","NA"
"ACP","PSY 215","PSY","SocSci","rare","1","32","0.031","4","4","4","4"
"ACP","SKD 131","SKD","Other","rare","1","32","0.031","4","4","4","4"
"ACP","SOC 237","SOC","SocSci","rare","1","32","0.031","4","4","4","4"
"ACP","SPA 475","SPA","Human","rare","1","32","0.031","4","4","4","4"
"ACP","WKS 221C","WKS","Other","rare","1","32","0.031","4","4","4","NA"
"ACP","IS 116","IS","SocSci","rare","2","32","0.062","4.5","4","5","3.85"
"ACP","KIN 115","KIN","PreProf","rare","2","32","0.062","4.5","1","8","3.65"
"ACP","MU 100","MU","Arts","rare","2","32","0.062","4.5","2","7","3.65"
"ACP","POL 325","POL","SocSci","rare","2","32","0.062","4.5","2","7","3.5"
"ACP","THE 150","THE","Arts","rare","2","32","0.062","4.5","1","8","4"
"ACP","ACC 413","ACC","PreProf","core","32","32","1","5","3","7","3.609"
"ACP","BUS 315","BUS","PreProf","core","32","32","1","5","1","7","3.703"
"ACP","ACC 401","ACC","PreProf","core","29","32","0.906","5","3","7","3.707"
"ACP","BUS 350","BUS","PreProf","common","20","32","0.625","5","2","9","3.835"
"ACP","BUS 454","BUS","PreProf","common","14","32","0.438","5","5","7","3.643"
"ACP","PHY 114","PHY","NatSci","common","13","32","0.406","5","2","9","3.909"
"ACP","PHY 114L","PHY","NatSci","common","13","32","0.406","5","2","9","NA"
"ACP","BUS 470","BUS","PreProf","elective","7","32","0.219","5","5","7","3.614"
"ACP","COM 157","COM","SocSci","elective","5","32","0.156","5","1","7","3.88"
"ACP","KIN 100","KIN","PreProf","rare","4","32","0.125","5","3","7","4"
"ACP","ECO 336","ECO","SocSci","rare","3","32","0.094","5","4","7","3.5"
"ACP","HIS 115","HIS","SocSci","rare","3","32","0.094","5","1","7","3.567"
"ACP","HIS 217","HIS","SocSci","rare","3","32","0.094","5","3","7","3"
"ACP","BUS 375","BUS","PreProf","rare","2","32","0.062","5","4","6","3.65"
"ACP","FLM 250","FLM","Arts","rare","2","32","0.062","5","5","5","3.15"
"ACP","HIS 145","HIS","SocSci","rare","2","32","0.062","5","3","7","NA"
"ACP","MTH 105","MTH","STEM","rare","2","32","0.062","5","2","8","4"
"ACP","REL 103","REL","Human","rare","2","32","0.062","5","4","6","3.3"
"ACP","CFP 401","CFP","PreProf","rare","1","32","0.031","5","5","5","4"
"ACP","DS 230","DS","STEM","rare","1","32","0.031","5","5","5","3.7"
"ACP","HIS 318","HIS","SocSci","rare","1","32","0.031","5","5","5","4"
"ACP","POL 286","POL","SocSci","rare","1","32","0.031","5","5","5","3.3"
"ACP","SOC 226","SOC","SocSci","rare","1","32","0.031","5","5","5","3.7"
"ACP","SPA 338","SPA","Human","rare","1","32","0.031","5","5","5","4"
"ACP","SPA 416","SPA","Human","rare","1","32","0.031","5","5","5","4"
"ACP","ARH 128","ARH","Arts","rare","4","32","0.125","5.5","3","7","3.75"
"ACP","ECO 375","ECO","SocSci","rare","2","32","0.062","5.5","3","8","4"
"ACP","ECO 457","ECO","SocSci","rare","2","32","0.062","5.5","3","8","2.7"
"ACP","INT 100","INT","SocSci","rare","2","32","0.062","5.5","5","6","NA"
"ACP","ACC 463","ACC","PreProf","core","32","32","1","6","4","8","3.372"
"ACP","ACC 334","ACC","PreProf","core","30","32","0.938","6","2","8","NA"
"ACP","BUS 330","BUS","PreProf","core","27","32","0.844","6","2","9","3.426"
"ACP","BUS 410","BUS","PreProf","core","27","32","0.844","6","4","8","3.726"
"ACP","ACC 451","ACC","PreProf","core","26","32","0.812","6","4","8","3.642"
"ACP","BUS 494","BUS","PreProf","common","20","32","0.625","6","4","8","NA"
"ACP","BUS 113","BUS","PreProf","elective","7","32","0.219","6","2","6","3.957"
"ACP","ECO 225","ECO","SocSci","elective","7","32","0.219","6","3","8","3.514"
"ACP","ACC 415","ACC","PreProf","elective","6","32","0.188","6","5","9","3.783"
"ACP","ANT 116","ANT","SocSci","elective","5","32","0.156","6","4","9","3.467"
"ACP","ASC 176","ASC","SocSci","rare","2","32","0.062","6","5","7","4"
"ACP","BUS 280","BUS","PreProf","rare","2","32","0.062","6","6","6","4"
"ACP","BUS 281","BUS","PreProf","rare","2","32","0.062","6","6","6","4"
"ACP","ECO 436","ECO","SocSci","rare","2","32","0.062","6","5","7","NA"
"ACP","MUA 101K","MUA","Arts","rare","2","32","0.062","6","4","8","4"
"ACP","PHY 165","PHY","NatSci","rare","2","32","0.062","6","5","7","3.7"
"ACP","PHY 165L","PHY","NatSci","rare","2","32","0.062","6","5","7","NA"
"ACP","BIO 105","BIO","NatSci","rare","1","32","0.031","6","6","6","NA"
"ACP","CFP 402","CFP","PreProf","rare","1","32","0.031","6","6","6","4"
"ACP","DS 260","DS","STEM","rare","1","32","0.031","6","6","6","4"
"ACP","DS 370","DS","STEM","rare","1","32","0.031","6","6","6","4"
"ACP","GRK 115","GRK","Human","rare","1","32","0.031","6","6","6","NA"
"ACP","HIS 317","HIS","SocSci","rare","1","32","0.031","6","6","6","NA"
"ACP","INT 494","INT","SocSci","rare","1","32","0.031","6","6","6","NA"
"ACP","OCC 225","OCC","PreProf","rare","1","32","0.031","6","6","6","NA"
"ACP","PHL 220","PHL","Human","rare","1","32","0.031","6","6","6","3"
"ACP","THE 250","THE","Arts","rare","1","32","0.031","6","6","6","4"
"ACP","REL 106","REL","Human","elective","6","32","0.188","6.5","5","7","3.617"
"ACP","PSY 250","PSY","SocSci","rare","2","32","0.062","6.5","3","10","2.7"
"ACP","ACC 422","ACC","PreProf","core","30","32","0.938","7","3","7","3.233"
"ACP","STA 100","STA","STEM","elective","9","32","0.281","7","5","8","3.8"
"ACP","BUS 495","BUS","PreProf","elective","8","32","0.25","7","3","7","3.857"
"ACP","STA 110","STA","STEM","elective","8","32","0.25","7","5","8","3.75"
"ACP","BUS 446","BUS","PreProf","rare","4","32","0.125","7","6","8","3.667"
"ACP","BUS 485","BUS","PreProf","rare","4","32","0.125","7","6","8","3.675"
"ACP","SMT 100","SMT","STEM","rare","4","32","0.125","7","7","7","3.75"
"ACP","ACC 371","ACC","PreProf","rare","3","32","0.094","7","7","7","4"
"ACP","AAM 197","AAM","SocSci","rare","1","32","0.031","7","7","7","4"
"ACP","ARH 106","ARH","Arts","rare","1","32","0.031","7","7","7","3.3"
"ACP","ART 155","ART","Arts","rare","1","32","0.031","7","7","7","4"
"ACP","BIO 100","BIO","NatSci","rare","1","32","0.031","7","7","7","NA"
"ACP","BIO 100L","BIO","NatSci","rare","1","32","0.031","7","7","7","NA"
"ACP","DS 315","DS","STEM","rare","1","32","0.031","7","7","7","3.7"
"ACP","ECO 237","ECO","SocSci","rare","1","32","0.031","7","7","7","NA"
"ACP","ECO 435","ECO","SocSci","rare","1","32","0.031","7","7","7","4"
"ACP","FRE 115","FRE","Human","rare","1","32","0.031","7","7","7","4"
"ACP","KIN 215","KIN","PreProf","rare","1","32","0.031","7","7","7","4"
"ACP","OTH 104","OTH","Other","rare","1","32","0.031","7","7","7","4"
"ACP","OTH 442","OTH","Other","rare","1","32","0.031","7","7","7","4"
"ACP","REL 236","REL","Human","rare","1","32","0.031","7","7","7","4"
"ACP","SPA 336","SPA","Human","rare","1","32","0.031","7","7","7","4"
"ACP","SKD 130","SKD","Other","rare","4","32","0.125","7.5","3","8","4"
"ACP","BUS 444","BUS","PreProf","rare","2","32","0.062","7.5","7","8","4"
"ACP","BUS 472","BUS","PreProf","rare","2","32","0.062","7.5","7","8","3.5"
"ACP","EDU 117","EDU","PreProf","rare","2","32","0.062","7.5","7","8","3.85"
"ACP","KIN 110","KIN","PreProf","rare","2","32","0.062","7.5","7","8","4"
"ACP","ACC 313","ACC","PreProf","core","29","32","0.906","8","4","8","3.828"
"ACP","ACC 472","ACC","PreProf","common","19","32","0.594","8","4","8","3.417"
"ACP","BUS 341","BUS","PreProf","elective","5","32","0.156","8","6","8","3.88"
